CompanyNumber_norm,period_t,period_t_plus_1,split_company,split_time
00703888,2024-09-30,2025-09-30,test,time_test
00706216,2023-12-31,2024-12-31,train,time_train
00706420,2024-05-31,2025-05-31,train,time_train
00710251,2025-03-24,2026-03-24,train,time_test
00712502,2024-06-30,2025-06-30,train,time_train
00713606,2024-06-30,2025-06-30,train,time_train
00714797,2024-03-31,2025-03-31,train,time_train
00715343,2024-03-31,2025-03-31,train,time_train
00716089,2024-09-30,2025-09-30,test,time_test
00717356,2023-12-31,2024-12-31,train,time_train
00717356,2024-12-31,2025-12-31,train,time_train
00718645,2024-03-31,2025-03-31,train,time_train
00720023,2024-03-31,2025-03-31,train,time_train
00720661,2024-03-31,2025-03-31,train,time_train
00720979,2024-03-31,2025-03-31,train,time_train
00722099,2024-04-05,2025-04-05,train,time_train
00723362,2023-12-25,2024-12-25,train,time_train
00723362,2024-12-25,2025-12-25,train,time_train
00723801,2023-12-31,2024-12-31,train,time_train
00724096,2024-03-31,2025-03-31,train,time_train
00725361,2024-03-31,2025-03-31,train,time_train
00727088,2024-03-31,2025-03-31,train,time_train
00727317,2025-02-28,2026-02-28,train,time_test
00727607,2024-09-30,2025-09-30,test,time_train
00728093,2024-03-31,2025-03-31,train,time_train
00728136,2024-07-31,2025-07-31,train,time_train
00730269,2024-08-31,2025-08-31,train,time_train
00730368,2024-06-30,2025-06-30,test,time_train
00731536,2024-03-24,2025-03-24,train,time_train
00731720,2023-12-31,2024-12-31,train,time_train
00732459,2023-12-31,2024-12-31,train,time_train
00732588,2024-06-30,2025-06-30,test,time_train
00732605,2024-12-31,2025-12-31,train,time_train
00732789,2024-03-31,2025-03-31,train,time_train
00734679,2025-03-31,2026-03-31,train,time_test
00735996,2024-08-31,2025-08-31,test,time_train
00736254,2024-04-05,2025-04-05,train,time_train
00736834,2024-03-31,2025-03-31,train,time_train
00738201,2024-06-29,2025-06-29,train,time_train
00739020,2024-03-25,2025-03-25,train,time_train
00739542,2024-03-31,2025-03-31,train,time_train
00739818,2024-12-31,2025-12-31,train,time_train
00740635,2024-09-28,2025-09-27,train,time_test
00742846,2024-05-31,2025-05-31,train,time_train
00743765,2024-01-31,2025-01-31,train,time_train
00744089,2024-12-31,2025-12-31,test,time_test
00746255,2024-01-31,2025-01-31,train,time_train
00746596,2024-09-30,2025-09-30,train,time_test
00746733,2024-03-31,2025-03-31,train,time_train
00746953,2024-08-31,2025-08-31,train,time_test
00747034,2023-12-31,2024-12-31,test,time_train
00747119,2024-03-31,2025-03-31,train,time_train
00749271,2024-03-31,2025-03-31,test,time_train
00750115,2024-01-31,2025-01-31,train,time_train
00750518,2024-04-30,2025-04-30,train,time_train
00753157,2024-04-05,2025-04-05,train,time_train
00755609,2024-09-30,2025-09-30,train,time_test
00755832,2024-12-31,2025-12-31,train,time_train
00756212,2024-04-30,2025-04-30,train,time_train
00756443,2024-06-30,2025-06-30,train,time_train
00756481,2023-12-31,2024-12-31,train,time_train
00756481,2024-12-31,2025-12-31,train,time_train
00756770,2024-03-31,2025-03-31,train,time_train
00756881,2024-04-30,2025-04-30,train,time_train
00756884,2024-03-31,2025-03-31,train,time_train
00757130,2024-03-31,2025-03-31,train,time_train
00757234,2023-10-31,2024-10-31,train,time_train
00757234,2024-10-31,2025-10-31,train,time_train
00757609,2024-08-31,2025-08-31,train,time_test
00757651,2024-03-31,2025-03-31,train,time_train
00758182,2024-04-22,2025-04-22,train,time_train
00758824,2024-07-30,2025-07-30,train,time_train
00759577,2024-07-01,2025-07-01,train,time_train
00760043,2024-05-31,2025-05-31,train,time_train
00760480,2024-04-05,2025-04-05,train,time_train
00761103,2024-05-31,2025-05-31,test,time_train
00762448,2024-05-31,2025-05-31,train,time_train
00763646,2024-06-30,2025-06-30,test,time_train
00765847,2024-04-30,2025-04-30,train,time_train
00767141,2024-03-31,2025-03-31,train,time_train
00768047,2023-12-31,2024-12-31,train,time_train
00768352,2024-03-31,2025-03-31,train,time_train
00768622,2024-07-31,2025-07-31,test,time_train
00768982,2024-03-31,2025-03-31,train,time_train
00770917,2023-12-31,2024-12-31,train,time_train
00772236,2024-05-31,2025-05-31,test,time_train
00772315,2024-03-31,2025-03-31,test,time_test
00774791,2023-12-31,2024-12-31,train,time_train
00775516,2023-12-31,2024-12-31,train,time_train
00775616,2024-03-31,2025-03-31,train,time_train
00776525,2023-12-31,2024-12-31,test,time_train
00776817,2024-12-31,2025-12-31,train,time_test
00777147,2024-03-31,2025-03-31,train,time_train
00777343,2024-02-29,2025-02-28,test,time_train
00779201,2024-05-31,2025-05-31,train,time_train
00779254,2024-09-30,2025-09-30,test,time_test
00779350,2024-04-05,2025-04-05,train,time_train
00780614,2024-03-31,2025-03-31,train,time_train
00780798,2023-12-31,2024-12-31,train,time_train
00780798,2024-12-31,2025-12-31,train,time_train
00782082,2023-11-30,2024-11-30,test,time_train
00782511,2024-03-31,2025-03-31,train,time_train
00782981,2023-12-31,2024-12-31,test,time_train
00782981,2024-12-31,2025-12-31,test,time_train
00783132,2024-12-31,2025-12-31,train,time_train
00783226,2024-03-31,2025-03-31,train,time_train
00785050,2023-12-31,2024-12-31,train,time_train
00785050,2024-12-31,2025-12-31,train,time_train
00785491,2024-03-31,2025-03-31,train,time_train
00785981,2024-03-31,2025-03-31,train,time_train
00786254,2024-04-30,2025-04-30,train,time_train
00786291,2023-10-31,2024-10-31,train,time_train
00786291,2024-10-31,2025-10-31,train,time_train
00786565,2024-04-30,2025-04-30,train,time_train
00786636,2023-12-31,2024-12-31,train,time_train
00787681,2024-04-30,2025-04-30,train,time_train
00789590,2024-03-31,2025-03-31,train,time_train
00790018,2024-04-30,2025-04-30,train,time_train
00791122,2024-02-29,2025-02-28,train,time_train
00791563,2024-05-31,2025-05-31,train,time_train
00791937,2024-02-14,2025-02-14,train,time_train
00793214,2023-11-30,2024-11-30,train,time_train
00794304,2024-03-24,2025-03-24,test,time_train
00794304,2025-03-24,2026-03-24,test,time_train
00795632,2024-04-30,2025-04-30,train,time_train
00795820,2024-03-31,2025-03-31,train,time_train
00795885,2024-09-30,2025-09-30,train,time_train
00799454,2024-09-30,2025-09-30,train,time_test
00799657,2024-04-30,2025-04-30,test,time_train
00799968,2024-03-31,2025-03-31,train,time_train
00801079,2024-03-31,2025-03-31,train,time_train
00802834,2025-02-28,2026-02-28,train,time_train
00802858,2024-03-31,2025-03-31,test,time_train
00802868,2024-06-30,2025-06-30,train,time_test
00802903,2024-10-31,2025-10-31,train,time_train
00805317,2024-04-05,2025-04-05,train,time_train
00805321,2024-03-31,2025-03-31,train,time_train
00806206,2024-03-31,2025-03-31,train,time_train
00806393,2024-03-31,2025-03-31,train,time_train
00806803,2024-04-30,2025-04-30,train,time_train
00807278,2024-03-31,2025-03-31,train,time_train
00808376,2024-10-31,2025-10-31,train,time_train
00809539,2023-09-30,2024-09-30,train,time_train
00809939,2024-04-30,2025-04-30,train,time_train
00810309,2024-03-31,2025-03-31,train,time_train
00810584,2024-06-30,2025-06-30,train,time_train
00811959,2024-05-31,2025-05-31,test,time_train
00812597,2024-03-31,2025-03-31,train,time_train
00814245,2024-09-30,2025-09-30,train,time_test
00814738,2024-04-30,2025-04-30,train,time_train
00815002,2023-12-31,2024-12-31,train,time_train
00816450,2023-12-25,2024-12-25,train,time_train
00816450,2024-12-25,2025-12-25,train,time_train
00818095,2024-09-30,2025-09-30,train,time_train
00819949,2024-03-31,2025-03-31,test,time_train
00820498,2024-03-31,2025-03-31,train,time_train
00820942,2024-09-30,2025-09-30,train,time_train
00821061,2024-03-31,2025-03-31,train,time_train
00821270,2024-03-31,2025-03-31,train,time_train
00824382,2024-03-31,2025-03-31,test,time_train
00824438,2024-03-31,2025-03-31,test,time_train
00824514,2024-12-31,2025-12-31,test,time_test
00824552,2024-05-31,2025-05-31,test,time_train
00825995,2024-12-31,2025-12-31,test,time_test
00826063,2023-12-31,2024-12-31,train,time_train
00829597,2023-07-30,2024-07-30,train,time_train
00830183,2025-01-31,2026-01-31,train,time_train
00830200,2023-12-31,2024-12-31,train,time_train
00834335,2024-06-30,2025-06-30,train,time_train
00835510,2024-12-31,2025-12-31,train,time_train
00836699,2024-03-31,2025-03-31,train,time_train
00837073,2024-03-31,2025-03-31,train,time_train
00837463,2024-03-31,2025-03-31,train,time_train
00838492,2024-02-28,2025-02-28,test,time_train
00839189,2024-03-31,2025-03-31,train,time_train
00839244,2024-08-31,2025-08-31,train,time_train
00840320,2024-04-05,2025-04-05,train,time_train
00842100,2024-03-31,2025-03-31,train,time_train
00842357,2024-07-31,2025-07-31,train,time_train
00842464,2023-12-31,2024-12-31,test,time_train
00842681,2024-07-31,2025-07-31,train,time_train
00842721,2024-06-30,2025-06-30,test,time_test
00842819,2023-12-31,2024-12-31,train,time_train
00842846,2024-08-31,2025-08-31,test,time_test
00842961,2024-05-31,2025-05-31,test,time_train
00842971,2024-05-31,2025-05-30,train,time_test
00843092,2024-01-31,2025-01-31,train,time_train
00843111,2024-03-31,2025-03-31,train,time_train
00843653,2024-09-30,2025-09-30,train,time_test
00844339,2024-09-30,2025-09-30,train,time_train
00844356,2024-03-31,2025-03-31,train,time_train
00844451,2024-03-31,2025-03-31,train,time_train
00844561,2025-03-31,2026-03-31,test,time_test
00846205,2024-09-30,2025-09-30,train,time_train
00846948,2023-12-31,2024-12-31,train,time_train
00846948,2024-12-31,2025-12-31,train,time_train
00848471,2024-03-31,2025-03-31,train,time_train
00850477,2024-12-31,2025-12-31,train,time_train
00850614,2024-04-30,2025-04-30,train,time_train
00851646,2023-11-30,2024-11-30,train,time_train
00852583,2024-09-30,2025-09-30,test,time_train
00852647,2024-06-30,2025-06-30,test,time_train
00852771,2024-12-31,2025-12-31,train,time_train
00853659,2024-03-31,2025-03-31,train,time_train
00854860,2024-07-31,2025-07-31,train,time_train
00855486,2023-11-30,2024-11-30,test,time_train
00856716,2024-06-30,2025-06-30,train,time_train
00857048,2024-03-31,2025-03-31,train,time_train
00858268,2024-03-31,2025-03-31,test,time_train
00859317,2024-03-31,2025-03-31,train,time_train
00859411,2024-04-30,2025-04-30,train,time_train
00863550,2023-12-31,2025-03-31,train,time_train
00864469,2024-06-23,2025-06-23,train,time_test
00865656,2023-12-31,2024-12-31,train,time_train
00865656,2024-12-31,2025-12-31,train,time_train
00865724,2023-12-31,2024-12-31,train,time_train
00866162,2024-03-31,2025-03-31,train,time_train
00869558,2023-10-31,2024-10-31,train,time_train
00870761,2023-12-31,2024-12-31,train,time_train
00877761,2024-06-30,2025-06-30,test,time_train
00878347,2024-03-31,2025-03-31,train,time_train
00878518,2024-03-31,2025-03-31,train,time_train
00879650,2024-09-30,2025-09-30,train,time_train
00881615,2024-03-31,2025-03-31,train,time_train
00882498,2024-03-31,2025-03-31,test,time_train
00882642,2024-04-30,2025-04-30,test,time_train
00884265,2024-07-31,2025-07-31,test,time_train
00885688,2024-03-31,2025-03-31,train,time_train
00888116,2023-12-31,2024-12-31,test,time_train
00889315,2023-11-30,2024-11-30,train,time_train
00890568,2024-03-31,2025-03-31,train,time_train
00892125,2025-03-31,2026-03-31,test,time_test
00892615,2024-12-31,2025-12-31,test,time_train
00892899,2024-08-31,2025-08-31,train,time_train
00894611,2024-03-31,2025-03-31,train,time_train
00894885,2023-12-31,2024-12-31,train,time_train
00894885,2024-12-31,2025-12-31,train,time_train
00894965,2024-05-31,2025-05-31,test,time_train
00896405,2024-03-24,2025-03-24,train,time_train
00896979,2023-11-30,2024-11-30,train,time_train
00900187,2023-12-31,2024-12-31,train,time_train
00900187,2024-12-31,2025-12-31,train,time_train
00900755,2024-03-31,2025-03-31,train,time_train
00904328,2024-03-31,2025-03-31,train,time_train
00904558,2024-09-30,2025-09-30,test,time_train
00904863,2024-03-31,2025-03-31,train,time_train
00906319,2024-03-31,2025-03-31,train,time_train
00907445,2024-06-30,2025-06-30,train,time_train
00908105,2024-06-30,2025-06-30,train,time_train
00908516,2024-03-31,2025-03-31,train,time_train
00909975,2025-02-28,2026-02-28,train,time_test
00911692,2024-12-31,2025-12-31,test,time_test
00912616,2024-03-31,2025-03-31,train,time_train
00913542,2023-12-31,2024-12-31,test,time_train
00916155,2024-03-31,2025-03-31,test,time_train
00917036,2024-12-31,2025-12-31,train,time_test
00917262,2023-12-31,2024-12-31,train,time_train
00918022,2024-03-31,2025-03-31,train,time_train
00918022,2025-03-31,2026-03-31,train,time_train
00919107,2024-03-31,2025-03-31,test,time_train
00920199,2024-03-31,2025-03-31,train,time_train
00921266,2023-11-01,2024-11-01,train,time_train
00922650,2024-03-31,2025-03-31,test,time_train
00924061,2023-12-31,2024-12-31,test,time_train
00924113,2024-06-30,2025-06-30,train,time_train
00924292,2023-12-31,2024-12-31,train,time_train
00924750,2024-03-31,2025-03-31,train,time_train
00925925,2024-03-31,2025-03-31,train,time_train
00926524,2024-04-30,2025-04-30,train,time_train
00926654,2024-01-31,2025-01-31,test,time_train
00927254,2024-03-31,2025-03-31,test,time_train
00927373,2023-09-30,2024-09-30,train,time_train
00927373,2024-09-30,2025-09-30,train,time_train
00931139,2024-03-31,2025-03-31,train,time_train
00931398,2023-12-31,2024-12-31,train,time_train
00932054,2023-12-31,2024-12-31,train,time_train
00933031,2023-10-29,2024-10-27,train,time_train
00934459,2023-12-31,2024-12-31,test,time_train
00934696,2024-09-30,2025-09-30,train,time_test
00935434,2023-12-31,2024-12-31,train,time_train
00936082,2024-12-31,2025-12-31,train,time_train
00936434,2023-12-31,2024-12-31,train,time_train
00937403,2024-03-31,2025-03-31,test,time_train
00937450,2024-06-30,2025-06-30,train,time_train
00939071,2024-09-30,2025-09-30,train,time_test
00939089,2024-09-30,2025-12-31,train,time_train
00939415,2024-11-30,2025-11-30,train,time_train
00940750,2024-09-30,2025-09-30,train,time_test
00942795,2024-10-31,2025-10-31,train,time_test
00944233,2024-02-29,2025-02-28,train,time_train
00944764,2024-04-30,2025-04-30,train,time_train
00945031,2024-04-30,2025-04-30,train,time_train
00945329,2023-12-31,2024-12-31,test,time_train
00946373,2024-03-31,2025-03-31,train,time_train
00946818,2024-03-31,2025-03-31,train,time_train
00949747,2024-03-31,2025-03-31,train,time_train
00950859,2023-12-31,2024-12-31,test,time_train
00953937,2024-03-31,2025-03-31,train,time_train
00954255,2024-03-25,2025-03-25,test,time_train
00956502,2024-07-31,2025-07-31,train,time_train
00956541,2024-09-30,2025-09-30,test,time_test
00956945,2024-06-30,2025-06-30,train,time_train
00956969,2024-05-31,2025-05-31,train,time_train
00957579,2024-06-24,2025-06-24,train,time_train
00958654,2024-07-31,2025-07-31,train,time_train
00960543,2025-01-31,2026-01-31,train,time_test
00961477,2024-03-31,2025-03-31,train,time_test
00961683,2024-03-31,2025-03-31,train,time_train
00961970,2024-08-31,2025-08-31,test,time_train
00963483,2024-03-31,2025-03-31,train,time_train
00964590,2024-03-31,2025-03-31,test,time_train
00965056,2024-03-30,2025-03-30,train,time_train
00965098,2023-12-31,2024-12-31,train,time_train
00967713,2024-04-30,2025-04-30,train,time_train
00967865,2024-03-31,2025-03-31,train,time_train
00969846,2023-12-31,2024-12-31,test,time_train
00970212,2024-03-31,2025-03-31,test,time_train
00970990,2024-02-29,2025-02-28,train,time_train
00971810,2024-04-05,2025-04-05,train,time_train
00972283,2024-03-31,2025-03-31,train,time_train
00972534,2024-03-31,2025-03-31,train,time_train
00973419,2024-03-31,2025-03-31,test,time_train
00974118,2024-12-31,2025-12-31,train,time_test
00974243,2024-12-31,2025-12-31,train,time_train
00975527,2024-03-31,2025-03-31,train,time_train
00975636,2023-11-15,2024-11-15,train,time_train
00977536,2024-04-30,2025-04-30,train,time_train
00977549,2023-12-31,2024-12-31,train,time_train
00978107,2025-03-31,2026-03-31,train,time_train
00978910,2023-12-31,2024-12-31,train,time_train
00978910,2024-12-31,2025-12-31,train,time_train
00979054,2024-10-31,2025-10-31,train,time_test
00980617,2024-03-31,2025-03-31,train,time_train
00980974,2024-06-30,2025-06-30,train,time_train
00982299,2024-06-30,2025-06-30,test,time_train
00983265,2024-03-31,2025-03-31,test,time_train
00984502,2023-12-31,2024-12-31,train,time_train
00984509,2024-08-31,2025-08-31,test,time_train
00984640,2024-03-31,2025-03-31,train,time_train
00984779,2024-03-31,2025-03-31,train,time_train
00985118,2024-05-31,2025-05-31,train,time_train
00985842,2024-01-31,2025-01-31,train,time_train
00986015,2023-12-31,2024-12-31,train,time_train
00986877,2023-12-31,2024-12-31,train,time_train
00987543,2024-06-30,2025-06-30,train,time_train
00987990,2024-09-30,2025-09-30,train,time_train
00988038,2024-09-30,2025-09-30,train,time_test
00990039,2024-03-31,2025-03-31,train,time_train
00991285,2024-12-31,2025-12-31,train,time_train
00992122,2024-07-31,2025-07-31,train,time_train
00993003,2024-03-31,2025-03-31,train,time_train
00993264,2024-03-31,2025-03-31,train,time_train
00994415,2023-12-31,2024-12-31,test,time_train
00994415,2024-12-31,2025-12-31,test,time_train
00994574,2024-10-31,2025-10-31,train,time_train
00995916,2024-12-31,2025-12-31,train,time_test
00996533,2024-06-30,2025-06-30,train,time_train
00998926,2024-03-31,2025-03-31,train,time_train
01002436,2023-12-31,2024-12-31,test,time_train
01002600,2024-03-31,2025-03-31,train,time_train
01002705,2024-04-30,2025-04-30,test,time_train
01003014,2023-12-31,2024-12-31,test,time_train
