CompanyNumber,CompanyName,primary_sector_x,priority_calibrated,priority_queue_percentile,primary_dimension_calibrated,cluster_name_auto,calibration_status,forward_deepen_score,forward_deepen_reference_percentile,forward_deepen_status,forward_relative_grow_score,forward_relative_grow_reference_percentile,forward_relative_grow_tail_signal,forward_relative_grow_status,forward_defend_score,forward_defend_reference_percentile,forward_defend_status,final_news_score,sentiment_direction,company_hiring_score,Primary_Action_Category,Business_Scenario,Explanation_Text
13472413,ENVISION ACCOUNTANCY LTD,"Technology, legal & professional",98.46519021,95.55989947,Grow,High fixed-assets scale + High creditor scale + working-capital pressure,THREE_WAY_COMPLETE,6.30433498,0.52464733,Complete,14.95369071,0.15295753,0.0,Complete,6.79717487,0.57366291,Complete,,neutral,53.3,Opportunity with Pressure,Current Priority [Top 5%] | Deepen [25-50%] | Risk [25-50%],"[Static Financial Signal] The enterprise's current financial signal priority is in the [Top 5% Tier], primarily driven by the Grow dimension, corresponding to the 'High fixed-assets scale + High creditor scale + working-capital pressure' profile. [Future Forward Signals] Deepen expansion momentum is in the [25%-50% Tier]; Relative Grow requirement is in the [50%-100% Tier]; Defend pressure is in the [25%-50% Tier], indicating a signal for further verification. Note: Results are for business screening and do not replace client due diligence or formal credit assessment."
14606935,MEERA GIRDHAR LTD,Wholesale & Retail,76.40001718,44.63944322,Defend,Low net assets + Low equity + elevated negative-equity rate,THREE_WAY_COMPLETE,36.86790235,0.90239578,Complete,2.87959585,0.02982006,0.0,Complete,39.81147096,0.90409479,Complete,,neutral,46.1,Opportunity with Pressure,Current Priority [50-100%] | Deepen [5-15%] | Risk [5-15%],"[Static Financial Signal] The enterprise's current financial signal priority is in the [50%-100% Tier], primarily driven by the Defend dimension, corresponding to the 'Low net assets + Low equity + elevated negative-equity rate' profile. [Future Forward Signals] Deepen expansion momentum is in the [5%-15% Tier]; Relative Grow requirement is in the [50%-100% Tier]; Defend pressure is in the [5%-15% Tier], indicating a signal for further verification. Note: Results are for business screening and do not replace client due diligence or formal credit assessment."
13122487,INSTEPP FITNESS LIMITED,Wholesale & Retail,,,,Low net assets + Low equity + elevated negative-equity rate,INSUFFICIENT_EVIDENCE,,,,,,,,,,,,neutral,46.1,Insufficient Forward Evidence,Insufficient Forward Evidence,[Static Financial Signal] Insufficient financial evidence; unable to evaluate current status. [Future Forward Signals] Insufficient forward evidence; automatic prediction generation terminated. Note: Results are for business screening and do not replace client due diligence or formal credit assessment.
11798119,AUTHENTIC ATTRIBUTE LIMITED,Manufacturing,72.52486413,38.47550104,Defend,Low employee scale + Low creditor scale,THREE_WAY_COMPLETE,7.20830028,0.53570021,Complete,14.95369071,0.15295753,0.0,Complete,0.0,0.45223406,Complete,,neutral,56.8,Opportunity without Pressure,Current Priority [50-100%] | Deepen [25-50%],"[Static Financial Signal] The enterprise's current financial signal priority is in the [50%-100% Tier], primarily driven by the Defend dimension, corresponding to the 'Low employee scale + Low creditor scale' profile. [Future Forward Signals] Deepen expansion momentum is in the [25%-50% Tier]; Relative Grow requirement is in the [50%-100% Tier]; no strong Defend signal was detected. Note: Results are for business screening and do not replace client due diligence or formal credit assessment."
1790628,INOCHEM LTD.,Manufacturing,34.35331772,3.257577385,Deepen,High equity + High net assets,THREE_WAY_COMPLETE,0.0,0.45513831,Complete,62.5016372,0.6142776,0.0,Complete,26.7317339,0.8099383,Complete,,neutral,43.4,Opportunity with Pressure,Current Priority [50-100%] | Grow [25-50%] | Risk [15-25%],"[Static Financial Signal] The enterprise's current financial signal priority is in the [50%-100% Tier], primarily driven by the Deepen dimension, corresponding to the 'High equity + High net assets' profile. [Future Forward Signals] Deepen expansion momentum is in the [50%-100% Tier]; Relative Grow requirement is in the [25%-50% Tier] (Reserve Observation); Defend pressure is in the [15%-25% Tier], indicating a signal for further verification. Note: Results are for business screening and do not replace client due diligence or formal credit assessment."
2173760,SMETHWICK ASRA LIMITED,Healthcare,,,,,INSUFFICIENT_EVIDENCE,,,,,,,,,,,,neutral,45.9,Insufficient Forward Evidence,Insufficient Forward Evidence,[Static Financial Signal] Insufficient financial evidence; unable to evaluate current status. [Future Forward Signals] Insufficient forward evidence; automatic prediction generation terminated. Note: Results are for business screening and do not replace client due diligence or formal credit assessment.
8049377,SOUND BLOKE LIMITED,"Technology, legal & professional",,,,High equity + High net assets,PARTIAL_DIMENSION_ONLY,,,Insufficient,,,,Insufficient,39.66057434,0.90326954,Complete,,neutral,41.7,Pressure Only,Risk [5-15%],"[Static Financial Signal] Partial financial evidence; unable to evaluate full static priority. [Future Forward Signals] Defend pressure is in the [5%-15% Tier], indicating a signal for further verification. Note: Results are for business screening and do not replace client due diligence or formal credit assessment."
10123418,LOTUS AEROSPACE LTD,Manufacturing,,,,High equity + High net assets,PARTIAL_DIMENSION_ONLY,,,Insufficient,,,,Insufficient,0.0,0.45223406,Complete,21.127516099312366,positive,43.4,No Active Forward Signal,No Strong Forward Signal,[Static Financial Signal] Partial financial evidence; unable to evaluate full static priority. [Future Forward Signals] no strong Defend signal was detected. Note: Results are for business screening and do not replace client due diligence or formal credit assessment.
SC772023,BLACKNESS AUTOS LTD,Wholesale & Retail,82.58007003,56.30249393,Defend,High fixed-assets scale + High creditor scale + working-capital pressure,THREE_WAY_COMPLETE,,,,,,,,,,,,neutral,46.1,Insufficient Forward Evidence,Current Priority [25-50%],"[Static Financial Signal] The enterprise's current financial signal priority is in the [25%-50% Tier], primarily driven by the Defend dimension, corresponding to the 'High fixed-assets scale + High creditor scale + working-capital pressure' profile. [Future Forward Signals] Insufficient forward evidence; automatic prediction generation terminated. Note: Results are for business screening and do not replace client due diligence or formal credit assessment."
12076859,BRIDGE DENTAL LIMITED,Healthcare,93.47088265,81.9850493,Deepen,High current-assets scale + High net assets,THREE_WAY_COMPLETE,21.36733828,0.75992986,Complete,91.32379081,0.91005032,56.61895406,Complete,0.0,0.45223406,Complete,,neutral,52.0,Opportunity without Pressure,Current Priority [15-25%] | Deepen [15-25%] | Grow [5-15%],"[Static Financial Signal] The enterprise's current financial signal priority is in the [15%-25% Tier], primarily driven by the Deepen dimension, corresponding to the 'High current-assets scale + High net assets' profile. [Future Forward Signals] Deepen expansion momentum is in the [15%-25% Tier]; Relative Grow requirement is in the [5%-15% Tier]; no strong Defend signal was detected. Additionally, a potential funding-need signal was captured; verification is recommended. Note: Results are for business screening and do not replace client due diligence or formal credit assessment."
6015503,UP DESIGN & PRINT LIMITED,"Technology, legal & professional",,,,High equity + High net assets,PARTIAL_DIMENSION_ONLY,0.0,0.45513831,Complete,93.86659182,0.93648307,69.33295912,Complete,3.19182475,0.65359977,Partial,,neutral,44.1,Opportunity without Pressure,Grow [5-15%],"[Static Financial Signal] Partial financial evidence; unable to evaluate full static priority. [Future Forward Signals] Deepen expansion momentum is in the [50%-100% Tier]; Relative Grow requirement is in the [5%-15% Tier]. Additionally, a potential funding-need signal was captured; verification is recommended. Note: Results are for business screening and do not replace client due diligence or formal credit assessment."
2611043,GENERAL COMMERCIAL PROPERTIES LIMITED,Real Estate,72.26279724,38.09743733,Deepen,High equity + High net assets,THREE_WAY_COMPLETE,0.0,0.45513831,Complete,87.7275704,0.87325984,50.0,Complete,0.0,0.45223406,Complete,,neutral,17.9,Opportunity without Pressure,Current Priority [50-100%] | Grow [5-15%],"[Static Financial Signal] The enterprise's current financial signal priority is in the [50%-100% Tier], primarily driven by the Deepen dimension, corresponding to the 'High equity + High net assets' profile. [Future Forward Signals] Deepen expansion momentum is in the [50%-100% Tier]; Relative Grow requirement is in the [5%-15% Tier]; no strong Defend signal was detected. Additionally, a potential funding-need signal was captured; verification is recommended. [External Validation Signals] personnel hiring contraction. Note: Results are for business screening and do not replace client due diligence or formal credit assessment."
5900384,LUNAR TECHNOLOGIES LTD,Fast growth & emerging sector,67.99239576,32.69821494,Grow,Low net assets + Low equity + elevated negative-equity rate,THREE_WAY_COMPLETE,0.0,0.45513831,Complete,77.68547104,0.76993715,13.42735522,Complete,17.67989682,0.72476127,Complete,,neutral,41.1,Opportunity with Pressure,Current Priority [50-100%] | Grow [15-25%] | Risk [25-50%],"[Static Financial Signal] The enterprise's current financial signal priority is in the [50%-100% Tier], primarily driven by the Grow dimension, corresponding to the 'Low net assets + Low equity + elevated negative-equity rate' profile. [Future Forward Signals] Deepen expansion momentum is in the [50%-100% Tier]; Relative Grow requirement is in the [15%-25% Tier]; Defend pressure is in the [25%-50% Tier], indicating a signal for further verification. Additionally, a potential funding-need signal was captured; verification is recommended. Note: Results are for business screening and do not replace client due diligence or formal credit assessment."
SC479034,NAOM SERVICES LIMITED,Real Estate,40.03501386,6.069426245,Defend,High equity + High net assets,THREE_WAY_COMPLETE,18.97010415,0.73536134,Complete,1.75507531,0.01832671,0.0,Complete,0.0,0.45223406,Complete,,neutral,14.5,Opportunity without Pressure,Current Priority [50-100%] | Deepen [25-50%],"[Static Financial Signal] The enterprise's current financial signal priority is in the [50%-100% Tier], primarily driven by the Defend dimension, corresponding to the 'High equity + High net assets' profile. [Future Forward Signals] Deepen expansion momentum is in the [25%-50% Tier]; Relative Grow requirement is in the [50%-100% Tier]; no strong Defend signal was detected. [External Validation Signals] personnel hiring contraction. Note: Results are for business screening and do not replace client due diligence or formal credit assessment."
11527158,PRESTIGE RENTAL SOLUTIONS LTD,Real Estate,,,,High equity + High net assets,PARTIAL_DIMENSION_ONLY,16.43039214,0.68043187,Complete,18.36280288,0.18690893,0.0,Complete,0.0,0.45223406,Complete,,neutral,18.9,Opportunity without Pressure,Deepen [25-50%],[Static Financial Signal] Partial financial evidence; unable to evaluate full static priority. [Future Forward Signals] Deepen expansion momentum is in the [25%-50% Tier]; Relative Grow requirement is in the [50%-100% Tier]; no strong Defend signal was detected. [External Validation Signals] personnel hiring contraction. Note: Results are for business screening and do not replace client due diligence or formal credit assessment.
14850008,LIVED PERSPECTIVES CIC,"Public sector, education & charities",57.14454493,21.31011965,Defend,Low employee scale + Low creditor scale,THREE_WAY_COMPLETE,84.30106272,0.99777366,Complete,9.92983441,0.10122765,0.0,Complete,0.0,0.45223406,Complete,,neutral,54.6,Opportunity without Pressure,Current Priority [50-100%] | Deepen [Top 5%],"[Static Financial Signal] The enterprise's current financial signal priority is in the [50%-100% Tier], primarily driven by the Defend dimension, corresponding to the 'Low employee scale + Low creditor scale' profile. [Future Forward Signals] Deepen expansion momentum is in the [Top 5% Tier]; Relative Grow requirement is in the [50%-100% Tier]; no strong Defend signal was detected. Note: Results are for business screening and do not replace client due diligence or formal credit assessment."
